댓글	가성비	청결	맛	분위기	친절
소금빵 맛집이에요!! 다만 논 카페인 음료가 없어서 ㅠ 그냥 포장만 해서 나왔어요 . 빵은 맛나요! 분위기도 예쁩니당!	0	0	0	2	1
소금빵 맛집이라고해서 기대했었는데.. So So.. 개인의 입맛차이는 있겠지만 레스피레의 소금빵은 기름기가 좔좔 흐른다 가위를 주지만 잘 안짤리고.. 포크로 찢으려고 하면 껍데기가 ㅉㅣㄹ겨서 안된다 첨에 손으로 잡았다가 양손에 기름이 소금빵 밑면도 기름이 접시에도 기름이.. 버터인지 기름인지 그래서 윤기가 좔좔 흘러보이지 않았나 그리고 그렇게 바르고? 구워서 ? 겉에가 바삭하다못해 질긴 느낌이 너무 들어서 담백한맛의 소금빵 느낌은 전혀 아니였다  담백한 맛의 소금빵을 찾는다면 다른 집 추천..! 그리고 생각보다 결대로 찢기는 느낌도 없..ㅇㅓㅆ  1시부터 소금빵 판매한다고 하지만 포장하는 사람들만 !! 홀에서 먹고 간다고 하면 1시 아니여도 판매 합니다!	0	0	0	0	0
소금빵 맛집!!!!! 초코소금빵이랑, 고르곤졸라 소금빵 두 개 먹었는데 둘 다 맛있었어요! 근데 커피 중에 산미 강한건 정말 산미가 강하고 쓴건 정말 개씁니다 적당히는 없으니 커피 못 드시는 분들은 드시지 마셔유	0	0	2	0	0
소금빵 맛있다해서 갔는데 맛있는데!! 완전 존맛까진 아닌듯하지만 인기는 많네요! 만석일경우 1시간30분으로 제한둡니다ㅠ	0	0	1	1	0
분위기도 좋고 소금빵도맛있어요!!	0	0	0	1	0
요즘 핫플답네요. 자칫 지나치기 쉬운 곳에 숨어 있어요.	0	0	1	3	1
커피 향 좋아요~~~빵은 아직시간이 안돼서 아쉽게도 먹지는 않고 포장해가요	1	1	0	1	0
금방 나온 소금빵이 진짜 맛있는 집이에요	0	0	0	1	0
갓나온 소금빵 존맛탱이에요.	0	0	0	0	0
카페 이쁘고 베이커리와 커피도 맛있어요.	0	0	1	2	1
바닐라아이스크림 위에 브라운치즈가 너무맛있었어요! 우유크림도 맛있고 커피도맛있고 분위기도 너무 좋았어요! 다만 웨이팅하실 때 대기 60분70분이여도 앞에서 기다리세여.. 번호불렸는데 1초라도 자리에없으면 바로 웨이팅 취소되더라구요.. 그렇다고 웨이팅존이 따로 있는 것도 아니고 비오는날은 습하고 비맞으면서 기다려야해서 잠깐 옆에 건물에서 비피하고있다가 대기 2명이라해서 앞으로 갔는데 이미 순위가 밀렸다고..ㅎ 그래서 또 한참을 기다렸네여ㅠ 	0	1	2	2	0
  망원 소금빵 맛집입니당 💗❤️  소금빵 맛나네용  유럽풍 카페고 !!    고흐 마네 모네 생각 나네용 ㅋ 소금빵이 여러 종류 있는데 .. 없어유~ 인기 많네유 ~ㅋㅋㅋ맛나네유 ~ 소금 나오는 시간 있어유 	0	0	2	0	0
계산대가 한대밖에없고 포장은 줄도 안서도되고 해서 그런지 먹고가는사람은 웨이팅해서 들어갓는데 주문도 기다려야하니 좀 많이 힘드네요.  줄을 좀 구분해주셨으면 좋았을텐데 뭔가 아쉽네요 	0	0	0	0	0
아 소금빵 진짜 너무 맛있어요! 따순 아메랑 함께하니 극락이네요ㅋㅎㅋㅎ	0	0	1	0	0
처음 방문했을 때는 남자분들 친절하고 좋았는데 ~맛있고해서 좋았는데~ 다시 갔는데 왼쪽팔에 뱀문신 있는 여자분이 많이 힘들어서 그런지 엄청 불친절하더군요~ 그런점이 개선되면 더 좋울텐데~ 아쉬워요~ 답변해주기 싫으시면 그냥 일을 안하시는게 좋을것 같네요~ 주문할 때 잘 모르면 일하시는 분에게 물어보고 주문하는건데~ 기분이 좀 그러네요~ 	0	0	0	1	0
소금빵 찐맛집~! 지금까지 먹어본 곳 중 최고~! 라떼도 짱이고 초코라떼 크림이 아주 부드럽고 고급져요~주택 개조로 아담하지만 편안함이 있고 입구인 핫핑크 문이 이뻐요~화장실 청결은 신경 써야 할것 같고 다른 메뉴 먹으로 또 가고 싶어요~	0	0	3	1	0
이곳은 커피, 음료도 맛있지만 소금빵이 정말 맛있다. 운좋게 19:30분쯤 가서 갓 나온 소금빵을 흡입했는데, 쫄깃쫄깃하고 적절한 때에 올라오는 짠맛... 완벽하누...	0	0	4	1	0
소금빵 진짜.. 사장님이 마법을 부리시는줄알았어요. 진짜 엄청 맛있어요. 제가 먹은 소금빵 중 1등.. 카라멜 크렘 커피두 너무 맛있고🥹🥹 또 갈거예요😍😍	0	0	2	2	0
카페 되게 잘꾸며져있고 어딜찍어도 다 이쁘게나와요  차도 맛있고 소금빵도 맛있어요 근데 아무리 인스타감성카페라도 와이파이는 쓰게해줘야되는거 아닌가요? 카페에서 와이파이도 안되는건 너무 심한것같아요	0	0	1	2	0
늦게가서 종류 많이 없었지만 ;) 소금빵 맛보고 시그니처 커피도 맛있었네요	0	0	4	1	0
소금빵 맛집..	0	0	0	1	1
소금빵 너무 좋아해서 찾아왔는데 너무 맛있어요👍 한사람당 5개 포장구매할수있는 점이 아쉬울정도로 맛있었습니당! 음료도 맛있고 전체적으로 완벽했습니다!	0	1	3	0	1
소금빵 맛집이라구요?? 맛나게 먹어볼게요 ㅎㅎ	0	0	0	0	0
뭐가 뭔지 잘 모르는 커피이름과 글들... 간단히 적혀있고나 사진이 첨부되었으면 하는 아쉬움이 있네요. 	0	0	1	1	0
망원동 소금빵 맛집 인정이용!!! 따뜻, 폭신, 짭짤담백 넘 맛있어요 ㅎㅎ 소금빵 추천합니다 ! 가게는 빵 냄새가 가득나고 분위기는 따뜻하고 좋아요~~~ 	0	0	1	0	0
소금빵을 기대하고 간 거였는데, 커피가 더 만족스러웠어요☺️ 커피 위에 얹어주신 크림이 고소 짭짤해서 굿❣️	0	0	1	0	0
소금빵 찐맛집이에요. 지하로 출입 계단이 좁아서 들어오는 사람과 나가는 사람 혼잡이 있습니다. 매장이 협소해서 테이크아웃해서 먹었는데 맛은 보장하네요! 기본도 맛있지만 초코소금빵 짱임니당 !!! 	0	0	0	0	1
예 쁘 고 사 진 찍 기 좋 아 요	0	0	0	0	0
소금빵도 맛있고~ 커피도 맛있었어요 :)	0	0	1	1	0
소금빵이 맛있고, 인테리어가 예뻐요	0	0	2	1	0
맛있어요	0	0	0	0	1
첫 방문이었는데 사람들이 맛있다고 줄서있구요 아인슈페어 맛있게 마시고가요!!	0	0	1	2	1
포장했는데 밖에서 기다리라 그래서 해 쨍쨍 34도에 땀 뻘뻘 흘리며 10분기다려 빵 받았습니다 그늘도 없고 더워서 두번은 못오겠네요 ㅎㅎ 	0	0	0	0	0
가오픈때 가보고 오랜만에 가본 곳! 유럽풍의 빈티지한 외관과 인테리어가 예쁘고 요즘은 소금빵이 유명하다고 하네요!:-)  냄새가 너무 좋아요… 냄새도 구매할 수 있다고 구매하고 싶을만큼..☺️	0	0	1	2	0
여긴 정말 소금빵 맛집입니다 여러 곳 소금빵 먹어봤는데 이집만한 소금빵이 없어요 다른집 소금빵들은 속이 질긴 경우가 많은데 여기껀 겉면이 얇게 바삭하고 속은 부드럽고 촉촉해요. 그리고 깔끔하고 고소한 버터맛이 나서 좋아요. 	0	0	3	0	1
소금빵 맛있어요	0	0	0	0	0
소금빵 정말 맛있어요! ^.^ 😊	0	0	0	1	0
소금빵 맛있긴한데 버터풍미가 약해서 아쉬웠어요ㅠㅠ! 초코소금빵은 초코가 가득해서 달아욬ㅋㅋㅋㅋㅋㅋㅋ	0	0	1	0	0
소금빵 진짜 맛있고 초코라떼 비주얼이 미쳤어요	0	0	3	0	0
아이스소금빵이 정말맛있어요! 브라운치즈 듬뿍올라가서 짭잘달달해요. 소금빵은 빵나오는시간에 왔는데도 대기 걸어둔게 많아서 좀더 기다려야해요!	0	0	2	0	0
커피랑  소금빵  맛있어요	0	1	1	1	1
소금빵 정말 맛있어요	0	1	0	2	1
소금빵 맛집 궁금했는데 드디어 방문! 아기자기하지만 자리 적당히 있고 소금빵 플레인, 아메리카노, 아인슈페너 주문했어요! 소금빵 맛집 정말 인정입니다. 크기도 크고 쫄깃하고 맛있어요! 아인슈페너는 빵이랑 너무 잘어울려요	0	1	2	0	1
소금빵 맛잇어용 커피맛도 괜찮앗고  시간제한이잇어서 조금 아쉽긴해요	0	0	0	0	0
소금빵 너무 맛있어요~^^ 인테리어도 이쁘고 사진도 잘나오는곳 멀리서 왔는데 후회없네요~	0	0	3	1	0
일단 분위기가 너무 아기자기 하고 빵이랑 커피 퀄리티가 꽤나 높아요 시그니처인 카라멜 크림 먹어봤는데 달달한 크림 후에 넘어오는 커피 완전 맛나구요 크로와상으로 된 크림빵도 진짜 맛나게 묵었네요 ㅎㅎ 	0	0	3	2	0
소금빵 너무 맛있구~~ 카페 분위기 좋네용~^^  	0	0	2	2	1
엄청 핫플이라 포장했는데 다음에는 매장에서 먹고싶네요. 우유크림 빵이 진짜 맛있어요! 메뉴가 다양해서 좋아요	0	0	0	0	0
겉바속초의 여러종류의 소금빵과 유럽갬성, 오옷_*	0	0	0	1	0
가격대가 있지만 빵은 담백한 편이고 괜찮아요	0	0	0	1	0
소금빵 맛집이네요😋 결국 다들 빵 포장♥️	0	0	3	1	1
친절하시고 디저트도 맛있어요 목포에서 갔는데 또 가고 싶네요	0	0	3	0	0
굳~ 	0	1	0	0	0
소금빵 맛집…🫶🏻	0	0	2	0	0
맛있어요	0	0	0	1	1
동네에 있으면 매일 오고싶은 카페입니다♡  소금빵 넘 소듕해요 씹을수록 맛있어요 ^^	0	0	2	1	0
소금빵 사려고 원정나갔는데 거의 다 나갔더라구요ㅠㅠ 다른 종류 소금빵으로 먹었는데 그래도 맛있게 먹었어요 ㅎㅎ 다음엔 오리지날 다시 도전하러 시간 딱맞춰 가야겠어요!!	0	0	2	1	0
맛있어요	0	0	0	0	0
시오빵 먹고싶어서 인스타보고 시간 맞춰 갔더니 딱 나와서 잘 구매할 수 있었어요. 담백하고 제 입맛에 진짜 맛있었습니다.	0	0	2	2	1
길 가다가 우연히 야외 인테리어가 이뻐서 들어왔는데 내부는 더 이뻐요👍😀 커피도 맛있고 크로와상은 두말할 것 없이 맛있네요🥯	0	0	1	2	0
소금빵맛집이에요. 다양한맛의 소금빵이 있어서 좋아요. 오픈한지 얼마 안됬는데 인기 높아서 늦게가면 솔드아웃되니 발빠르게 가세요.	0	0	2	0	0
소금빵 여기만큼 버터 촉촉 속 가득 겉 바삭한 곳이 없어요. 	0	0	3	0	1
카페 햇살도 좋구 인테리어도 아늑하고 귀엽고 빵 맛도 넘 좋아서 꼭 다시 가고 싶은 카페에요 아인슈페너에 플래인 소금빵 조화 완전 최고였음당😍😍	0	0	4	0	1
시오빵 졸맛탱 ㅜㅜㅜ  살살 녹습니다	0	0	2	1	0
데이트중에 잠깐 쉬어갔는데 빵 맛보고 저희 둘 다 눈이 휘둥그레 졌었네요 ㅎㅎ 시그니처 메뉴인 카라멜크림도 진짜 맛나게 먹었어요 이렇게 맛있는 카페라면 정말 맨날 가고 싶네유 ㅜ	0	0	4	0	0
명불허전이네요.많이사는데는 이유가 있겠죠! 	0	0	2	0	0
카페 분위기 아기자기하고 넘 좋았어요 소금빵과 커피 마시면 금새 기분이 좋아지는 곳이에요 ㅎㅎ 담에 또 가고 싶네요 ㅠㅠ	0	0	2	1	1
카라멜크림 마싰어요~! 빵이랑도 잘 어울리고 단짠단짠 마성의 맛입니다 ㅎㅎ	0	0	2	0	0
소금빵 꼭!!! 드셔보세요 ㅜㅜ 짜기보다 살짝 짭조름해서 부담없으면서 이렇게 섬세하게 쫀득한 내지는 처음이에요 👏	0	0	2	2	1
가게가 예뻐요 빵은 맛있고 사장님은 친절하세요	0	0	2	0	0
진짜 인생 빵집이에요ㅠㅠ 다들 소금빵 나오는 시간에 맞춰가서 드셔보세요ㅠㅠ	0	0	4	0	0
지나가는길에 소금빵이 보여서 들어가봤어요~ 갈릭크림치즈소금빵이라고 독특해서 샀는데 ...너무 맛있게 먹 었어요😋	0	0	1	0	0
겉면에 소금묻혀져잇고 속은 촉촉 겉은 바삭하니 담백하면서도 짭짤해서 맛잇네요 굿굿	0	0	3	0	1
공간이 아기자기하고 소금빵과 뭔가 어울리는 분위기에요 ㅋㅋ 소금빵을 위한 인테리어 같은? 직접 만들고 갓 구운 소금빵 맛 보신 분들은 진짜 다들 단골 될걸요 ㅎㅎ	0	0	4	0	0
소금빵이 겉은 바삭 속은 쫄깃한게 메뉴 전부 다 맛있어요~ 마포구 통틀어 가장 마음에 드는 소금빵집이에요	0	0	2	1	1
망원동에 자주 가야하는 이유 이런 담백하고 식감좋은 빵을 좋아하는 분이라면 소금빵에 무조건 홀릭당함다	0	0	3	1	1
적당히 짭짤하고 담백하고 고소해서 따뜻한 아메리카노랑 먹으면 최고에요 	0	0	3	1	0
지나가다 눈에 띄게 이뻐서 눈도장 찍어놓구 밥먹구 달려왔어요 ♥ 커피도 짱 맛있고 맛있는 빵도 많아서 행복 ◡̎	1	0	4	0	0
우연히 방문 했는데 소금빵 전문이더라구요! 아쉽게도 사진을 못찍었지만 다른 맛도 먹어보고 싶어요	0	1	2	1	0
와, 소금빵 쫄깃함이 남다르네요👍🏻	0	0	2	1	0
빵을 그렇게 즐기지않는데 소금빵 이거 정말 맛있네요 ㅜㅜ 담에 다른것들도 먹으러 가봐야겠어요!	0	0	3	1	0
기다려서 먹을 맛 까지는 아니에요  버터가 많이 들어서 여름엔 흐릅니다  매장 친절도도 떨어져요 	0	0	0	0	0
넘 맛있어서 일주일에 한번이상은 꼭 갑니다 새로나온 신상 소금빵도 넘 맛나요^^	0	0	2	2	1
소금빵 위주로 파는 곳이라서 다양한 종류로 구입하였는데 다 맛있었습니다. 매장도 깔끔하니 예쁘고 친절하세요!	0	0	2	1	0
카라멜크렘커피,,, 너무 마시써요 고소달달☕️	0	0	1	0	0
소금빵 맛있어요 빨리팔리니까 시간 잘맞춰 가야해요	0	1	2	0	1
여기는 정말 강추 .. !!!! ⭐️ 혼자 먹기 아까운 맛입니다 ㅠㅠㅠ 여기 소금빵 최고 입니다 꼭 먹어보세요 다들 🖤	0	0	2	1	1
후식으로 찾아간 집~~~ 편안하게 착석해서 커피는 물론 따끈한 소금빵까지 뇸뇸	0	0	2	2	0
좋아요	0	0	2	0	0
식감 부드럽고 맛있습니다 😃	0	0	1	0	0
와, 솔트24 이외에 시오빵을 이렇게 맛있게 먹은건 처음인것 같다…👍 그리고 폴로클럽 티 너무 깔끔하고 맛있다.	0	0	3	0	0
분위기가 너무 좋아요..❤️‍🔥 평일에 가면 좀 더 한적할 것 같아서 평일에 방문해보려구요	0	0	1	0	0
맛나요	0	0	0	0	0
소금빵 넘 많아사 놀란..ㅋㅋ 사장님 친절해요!	0	0	3	1	0
소금빵 완전 좋아해서 빵집가면 꼭 집어드는데 다른 데보다 훨씬 맛있어요~~~ 가게에서 먹구 또 포장해서 왔어요^^	0	0	4	0	0
풍미 깊고 너무 맛있어요❤️	0	1	2	1	1
카라멜 크림에 소금빵 진짜 맛있게 먹었네요 먹는동안 잠깐의 여유와 행복을 느꼈어요 너무 부드러워요	0	0	2	1	1
가게가 넘 귀엽고 예뻐요~! 소금빵이 다 떨어져서 크로와상 먹었는데 여기 원래 크로와상 맛집인가 왜케 맛있져??	0	0	4	0	0
 인테리어가 매우 귀엽고 아기자기해요 사진찍는 것마다 예쁘게 나와서 또 오고 싶네요 ㅎㅎ	0	0	1	1	1
빵이 맛있고 분위기가 동화같아요	0	0	2	1	1
소금빵 안드셔본 분들은 꼭 보시길 바라고 시그니처메뉴인 카라멜크림도 드셔보시길!!	0	0	2	0	0
맛있고 인테리어도 예뻐요!	0	0	2	0	0
커피맛있고요 앙버터 소금빵 괜찮아요	0	0	4	1	0
소금빵 꼭 사드세요!! 직원분들도 정말 친절하고 빵도 맛있었어요~	0	0	2	0	0
대표 메뉴 소금빵 풍미도 좋고 식감도 좋고 맛있어요!	1	0	2	1	0
소금빵 말해뭐해..진짜 쫀득하고 맛있어요 	0	0	4	0	0
소금빵은 여기가 찐이라길래 망원동 놀러간 김에 찾아가서 구매했어용 ! 여태 먹어본 소금빵 중에 진짜 쩰 맛있어요 	0	0	3	0	0
건물이 넘 귀엽고 인테리어도 무슨 소꿉놀이하러 들어오는 집 같아요 ㅋㅋ 넘 귀엽 ㅠ 그리구 샌드위치 존맛탱... 커피도 진해서 좋앙욧! 	0	0	2	2	1
커피랑 초코 소금빵 맛있게 잘 먹었구요 분위기가 너무 사랑스럽고 좋아요 	0	0	2	0	0
지이이이인짜 맛있어요 여기 소금빵 진짜 짱이에요👍👍👍	0	0	2	2	0
여기는 진짜 커피랑 빵 맛있어욤.	0	0	2	1	1
좋은 재료를 쓰니 맛있을 수밖에요!! 친절하시고 빵이 담백하고 깔끔하네요!! 또 가고싶어요!!	0	0	2	1	0
안에 들어가니 넘 아기자기하고 예뻣고 커피도 맛있고 빵도 제가 좋아하는 스타일이라 넘 좋았어요	0	1	2	1	1
소금빵 꼭!!! 드셔보세요 ㅜㅜ 짜기보다 살짝 짭조름해서 부담없으면서 이렇게 섬세하게 쫀득함 처음이에요 👏	0	0	2	0	1
카페인줄 알았는데 빵맛집,, 빵 먹고 갈때 빵 3개 더 사간건 안비밀!	0	1	2	1	1
초코소금빵 진짜 완전 최애.... 제발 많이 만들어 주세요 ㅠㅠ 	0	0	3	0	0
🥺 인테리어도 너무 예뻐서 사진 잘 나오고, 카라멜크림라떼의 크림도 부드럽네욥👍❤️	0	0	2	0	1
분위기 인테리어 맛 모두 굳굳	0	0	1	0	0
소금빵 종류가 많고 설명도 사장님 친절하게 잘해주셔서 매장에서 먹고 포장도 해왔어요 굿	0	0	3	0	1
입구부터 고소한 빵냄새에 홀린듯이 들어가 구입해보린 소금빵..!!❤️ 넘 먹음직스럽게 생겼고 진짜 중독될 맛 ㅜ 	0	0	4	0	1
맛있어요!	0	0	2	0	0
갓 나온 소금빵은 처음이라 빨리 먹어봐야 될거 같아서 집에 가는 길에 언니랑 한개 나눠 먹었는데 진짜 도른놈이네요 너무 맛있어서 못참고 또 한개 더 먹으면서 집까지 걸어갔습니다.	0	0	4	0	0
빵도맛있고 인테리어가 너무 이뻐요.	0	0	2	1	1
커피랑 빵 맛있어요. 설명도 친절하세요.	0	0	2	0	0
인테리어도 멋지고 커피도 맛있네요	0	0	3	1	0
입구부터 인테리어도 이쁘고 눈에들어와서 좋았어용 ㅎㅎㅎ	0	0	2	0	0
카페가 완전 예쁘고 빵도 정말 맛있어요.👍🏻	0	0	2	1	1
소문듣고 와서, 종류별로 맛보고 싶어서 다 사 봤는데, 다 너무 맛나네요.	0	0	2	1	0
소금빵 종류별로 전부 맛있어요❤️	0	0	1	0	0
분위기가 좋아서 다시 가고 싶어요😸	0	1	0	1	1
진짜 너무 맛있고 사장님도 넘 친절하셔서 자주 올것 같아요~~🥰	0	1	2	0	1
여긴 빵집보다 빵이 맛있네요 카라멜 크림이랑 소금빵 먹었는데 진짜 역대급 맛있게 먹었어요 ㅎ	0	0	2	1	0
소금빵이 진짜 맛있네요.카페 인테리어도 너무 좋아요~	0	0	2	0	0
소금빵 진짜 맛있어요 따뜻할 때 갓 구워서 나온 거 진짜 존맛	0	0	1	0	0
사장님이 정말 친절하시고 빵도 담백하고 맛있어요!	0	0	2	1	0
카라멜크림이랑 잘 어울려서 맛있었음!!	0	0	2	1	1
