댓글	가성비	청결	맛	분위기	친절
프렌치토스트가 바게트빵이라서 고민했었는데 주문하길 잘 한 것 같아요. 생각보다 빵도 크고 같이나온 마스카포네크림도 너무 맛있었어요.  느끼할때쯤 살짝 매콤한 샥슈카 한입 먹으면  발란스가 딱 좋더라구요. 네이버예약하고 갔더니 안 기다리고 창가자리 바로 착석할 수 있는 것도 좋았어요. 단, 주말은 12시, 6시에 바로 옆에서 예식이 있어요. 그 소음이 이쪽 테이블까지  전해집니다.  입구쪽 동선도 겹쳐서 혼잡하니 참고하세요.	0	0	0	0	0
호텔 레스토랑급 뷰에 비하여 음식값이 싸다고 생각되어서 맛에 대한 기대는 없었는데 음식도 맛있네요! 하몽멜론샐러드 멜론 당도도 좋고 하몽의 짠맛과 루꼴라 쓴맛이 잘 어울려요 트러플 리조또 관자도 맛있었어요! 프렌치 바게트는 양도 많았고 브런치라기엔 헤비한  감이 없지않았지만 맛있었습니다 :) 네이버 예약하고 갔는데 창가석 앉긴했지만 작은 테이블 배정받아 다음에는 미리 예약하고 저녁에도 야경보러 찾아가려구요!	0	0	0	0	0
부라타 샐러드맛집! 입맛 돋구는 방토 마리네이드랑  상큼한 드레싱 맛있어요;)  스테이크 리조또의  스테이크는 너무 딱딱해서 엄마가 씹기 힘들어 하셨구요… 잉글리쉬브렉퍼스트의  베이 컨 🥓은 생각보다 부드러웠고  소시지는 조금 짰어요 	0	0	0	1	0
미리 예약해놔서 기다리지않고 너무 좋았어요. 분위기 때문인지 특별한 날 가기에 좋을 것 같더라구요. 같이 간 분들도 너무 좋아하셔서 기분 좋게 먹다가 갔습니다.	0	0	0	0	0
분위기도 좋고 음식도 맛있습니다~ 창 밖으로 바라보는 뷰가 정말 최고네요~ 자주 올것 같아요~~❤️	0	0	0	1	0
결혼기념일에 점심 먹었네요 요번에 결혼한 우리딸네 부부하고 맛있게 먹고 겨ㅣ산까지 해주고 고마워 우리사위. 딸. 이런 시간을 이런 멋진곳에서 보낼수 있어서 좋았습니다	0	0	0	1	0
여자3인. 2인스테이크코스(와인2-부라타샐러드-로제꽃게링귀니-스테이크) + 추가로 킹프라운페투치니 주문했어요.  양이 많을거라며 주문양을 과하게 받지 않아서 이렇게 주문했는데 소 식좌가아니라면 모든 디쉬가 작은사이즈라 세명이서 나눠먹기 양이 부족하구요. 샐러드종류를 고를수없는것도 아쉽고 추가로 주문하기엔 요리하나금액대라부담스럽습니다. 로제소스가  느끼하지않고 크랩과 잘어울렸지만 살발라내기가 번거로웠고 킹프라운은 대하를 구워낸걸 올려줘서 향이좋았으나 페투치니는 좀 늦게먹어서인지 불은느낌이들어서 빨리먹길추천.....	0	0	0	0	0
미리 예약해서 창가쪽 자리라 맑은 날 뻥뚤린 뷰가  좋았습니다  치킨와플이 이색적이면서 맛있었고, 스테이크 리조또도 괜춘 로제모짜렐라페투치니는 굳 부라타 샐러드는 쏘쏘 봉골레는  비추 정말 맛없어요  전체적으로 양이 많이 적어서 4명기준 30분안에 식사가 끝났어요 뷰값이 포함된 느낌입니다 직원들이 초보인지 4인테이블인데 식전빵부터 시작해서 티슈,물컵,빨대등 등을 3인용만 가져다 주길래 재차 말했는데 끝까지 3인용 ㅡㅡ;;;;;	0	0	0	1	0
여자친구 커플링 주는데 특별한 곳에서 주고싶어 급하게 잡은 뷰맛집 레스토랑..  50층 통창으로 보는 맑은날의 서울은 우리의 사랑을 더욱더 밝게 비춰주었습니다. 값은 나가지만 이 정도 뷰에 이 정도 맛이면 특별한 날이 아니어도 충분히 자주 갈 만한 것 같아요	0	0	0	0	0
자주 방문하는 곳중 하나에요.  음식도 완전 취저! 50층 뷰도 멋지고 인테리어도 예뻐서 언제나 만족도가 좋습니다! 맛있는 메뉴 많이 많이 만들어주세여	0	0	0	0	0
두번째 방문에 두번 다 코스로 먹었는데 만족해요!! 개인적으론 양이 많아서 스테이크 먹을 때 쯤엔 배가 이미 엄청 부르..지만 다 먹었어요🤓 직원분들은 항상 친절하시고 메뉴나오는 텀도 적절하고 음식 맛도 뷰도 좋아요~~	0	1	0	0	0
세트메뉴와 먹물 리조또 먹었어요! 뷰가 너무 예쁘고 음식도 맛있었습니다💖 4-5인 보다는 2-3인 자리가 더 분위기 있고 뷰가 좋은 것 같아서 다음에 또 가려구요!🖼	0	0	0	0	0
음식 가격은 정말 비싸요.. 서비스도 굉장히 별로에요 뷰는 정말 멋져요 아마 뷰가 이뻐서 다들 음식이랑 서비스는 만족하지 못하지만  분위기는 좋아서 한번쯤 가볼만해요	0	0	0	1	0
굿굿 항상 특별한 날 잘 이용합니다	0	0	0	1	0
뷰가 좋아서 한번쯤 방문해볼만 하지만 두번은 안갈거 같은 곳 뷰가 통창이 아니라 답답함 음식도 그닥 1층에서 이정도 음식퀄에 가격이라면 방문할일 없을듯하나 뷰는 추천 오로지 뷰가 이  식당의 버팀목인듯	0	0	0	0	0
한 번 정도 가볼만한 뷰맛집입니당. 사람이 너무 많아서 좀 시끄러웠어요 다음에 또 갈 기회가 생긴다면 평일에 방문하고 싶네요	0	0	0	1	0
기념일에 가기 좋은거 같아요~ 창가석은 예약을 하고가셔야 합니다! 창가아니더라더 통유리라 밖이 다 보이는데 뷰가 너무 좋아요 창가석분들이 사진에 담길까봐 찍지 못했지만 좋았습니다~ 8월달에 7시쯤 가니까 밝을때 노을질때 저녁야경 까지 다 볼 수 있었어요~ 음식도 맛나더라구요 세트 메뉴도 있고 브런치 메뉴도 저녁에 된다고 합니다. 사랑하는 사람과 사랑하는 가족분들과 특별한 날에 이용해보세요!	0	0	0	0	0
맛도 괜찮았고 뷰도 좋아요! 실수로 컵 깨뜨렸는데, 저희를 먼저 걱정해주셔서 약간 감동했습니다. 직원분들 너무 친절하셨어요^^	0	0	0	1	0
뷰는 너무 좋았어요 봉골레가 너무 아그작 씹히는게 많았고 전체적으로 짜요.. 하지만 뷰.. 그것은 최고	0	0	0	1	0
뷰가 진짜 끝내줍니다. 사진으로는 못 담는  감동이에요. 꼭 직접 오셔서 느껴보시길 추천드립니다. 그리고 많은 레스토랑을 다녀봤는데그 중 으뜸인 샐러드였어요. 달지도 시지도 않은 상큼한 드레싱이 입맛을 돋구네요. 샐러드는 꼭 시켜드세요~	0	0	0	0	0
뷰, 맛 훌륭합니다. 하지만 결혼식 대관이 있을때는 미리 예약전에 공지해야할 것 같습니다. 공간은 분할되어 더 좁아지고, 결혼식장과 음향은 혼재되어 돗대기 시장 저리가라네요. 사전 공지 필요하다봅니다.	0	0	0	0	0
야경뷰는 정말 최고! 하지만 7시 예약하고 6:50쯤 갔는데 약 10분이상 대기 후 7시 넘어서 들어간 점은 많이 아쉬움(모든 7시 예약 손님이 그런거 같았음) 동네 작은 식당도 아니고 다들 당황스러워하는 분위기였음 하지만 가게 분위기도 좋고 음식도 괜찮음!	0	0	0	1	0
예전부터 가보고 싶었는데, 역시 뷰가 다한 곳인듯! 음식은 가격대비 그냥 그래요^^ 한층 위에 옥상정원도 있으니 식사하고 올라가봐도 좋을 것 같네여!	0	1	0	0	0
뷰는 소문대로 좋습니다. 네이버예약하고 가서 웨이팅 없어서 그것도 좋았구요. 다만 주말엔 대관해서 결혼식도 해서 그런지 시끄럽기도 하고 이용공간도 확실히 협소해져서 좀 아쉬웠습니다.	0	0	0	1	0
서울에 놀러 온 조카 데리고 한 달 전에 예약해서 갔었네요. 뷰는 좋습니다. 통창이 아니라 조금 많이 아쉽긴 했습니다. 음식은 양은 적지만 맛있습니다. 분위기 낼 때 한 번씩 가면 좋을듯하네요	0	1	0	0	0
맛있어요. 양이 좀 작아서 뜩별한 날만 가야하는 아쉬움이 있어요	0	0	0	0	0
세번째 방문입니다. 원래 여기는 뷰보러 가는데라 기대 안하고 갔지만 역시 기대안해도 실망스럽.. 여자둘이 파스타1 리조또1 먹었습니다. 부족합니다. 세가지 정도는 시켜야할듯... 2.9만원 인데 넘 짜고 양은 적어서ㅠㅠㅠ 물 마니마니 마셨어요.  케이크 두개와 커피까지 마셨는데 커피는 맛있었고 케이크도 기욤꺼니깐 맛은 있었어요.  2시간 시간제한 인정사정 없으니 참고하 시길🙏🏻	0	0	0	0	0
창가쪽 전망 좋구요. 테이블 1개짜리 2개짜리 있는데 운에 맡겨야해요. 파스타, 리조또 시켰는데 가격에 비해 맛은 쏘쏘에요. 감자튀김 시켰는데 너무 물렁하게 튀겨져서 말씀드렸더니 새로 다시 튀겨주셨네요. 친절해요	0	0	0	1	0
날씨가 화창하지 않아 좀 아쉬웠지만 친절한 응대도 좋았고 음식도 맛있었어요~^^	0	0	0	0	0
우선 서울이다 내려다보이는 뷰가 너무 좋았어요!! 음식도 진짜 느끼하지도 않고 담백하면서 정말 맛있었어요!! 가족과도 연말에 오기로 얘기 다했습니다!! 다음 방문 의향 2000% 입니다~~!! 강추예요~!!	0	0	0	0	0
5시 예약하고 갔는데 직원들의 2시간 사용 얘기만 귀에 딱지가 앉게 강조 하여 손님에대한 매너 보다는 자기들의 이익에만 몰두 되어 있는 기분이 들었습니다. 뷰만 좋은 식당인것 같습니다 맛은 보통 재방문 하고 싶은 곳으로 노력 했으면 좋겠네요~	0	0	0	1	0
네이버한달전  사전예약하고 갔어요 음식은 soso양은 작은편이여요 경치는  좋습니다. 딱 이거보고 갑니다 같은 층 옆에  식당에 고기연기가 넘어와서   천장으로 두둥실 ~~~ 고기 연기외   냄새가 진동 하고  어휴  환기좀하세요  고기집인지  착각할정도입니다	0	0	0	0	0
6개시켰는데 다 맛있었어요 근데 전반적으로 좀 짰고 주문순서가 꼬인건지 모르겠는데 음식이 너~~ 무 늦게나왔어요(첫 메뉴 나오기까지 30분 이상 기다림) 친절하진 않은것같고... 창가석(2인만 가능) 앉을거 아니면 굳이 갈 필요 없을것 같아요. 게다가 바로옆에서 하우스웨딩해서 시끄러움ㅋㅋㅋㅋ 결혼식 같이보는줄;;; 결론적으로 한번쯤 가볼만은 한데 제가 기대를 많이했는지 몰라도,,,, 유명한것 치고는 쏘쏘입니다	0	0	0	0	0
가격대는 좀 있지만 뷰가 정말 멋지고 양도 많은편. 창가뷰로 특별한 날 가기 좋은 곳.	0	0	0	1	0
여긴 참 음식 맛있고 전망 좋은데 서비스는 늘 2% 부족해 아쉽다.  샥슈카 전복파스타 트러플블랙리조또는 맛이 합격인데 치킨 와플은 치킨이 설익었고 와플은 등록해서 정말 별로였다. 비추메뉴라 개선이 필요해보임. 	0	0	0	0	0
2시간 제한이 아쉽지만 경치보며 맛있는거 먹으니 좋네요 창가 자리예약 꼭 미리하고 가세요^^	0	0	0	0	0
맛있어요~ 아이가 로제파스타 잘먹어요❤️ 뷰도 좋고 특별한날 가기 좋아요 	0	0	0	0	0
평점 2/5 수준의 뷰만 좋은 식당. 핫플이라고 여기 온 걸 후회할 수준이었음. 뷰만 생각하면 좋음.  전경련빌딩 50층에 있어 뷰가 너무 좋음. 주차도 이만하면 편리. 두시간 주차무료를 줌.  음 식맛은 쏘쏘. 양이 진짜 적음. 30분만에 식사 완료됨. 식사를 하러 가는 것 보다는 와인 한병 시켜서 안주 먹듯 하면 괜찮을듯. 모든 음식들이 주문한지 5~10분만에 나옴. 준비를 많이 해놓아 서일까 아니면 전자렌지에라도 돌린 건지?? 놀라울 정도로 빨리 나오고 미친듯이 뜨거움. 리조또 거의 용암 수준. 자리 안내, 주문 받는 알바 극도로 불친절. 웅얼대면서 말하는 건 기...	0	0	0	1	0
예약 하면 창가석 앉을 수 있더라구요 꼭 다들 예약하고 가주세요 진짜 뷰가 넘 좋네요 분위기도 좋구 사진 오백장 찍은 거 같아여ㅎㅎ담에 엄마 모시고 다시 오고 싶어요	0	1	0	0	0
항상 느끼는거지만,  음식맛도 떨어지고 점심 피크타임 서비스도 느리지만 고층 뷰 하나로 다 용서가 되는 뷰맛집. 메뉴들도 많이 비싸지 않아 날씨 좋은날 대접하기 좋아서 종종 갑니다. 	0	0	0	1	0
일단  뷰맛집입니다 50층 통유리창 ㅎㅎ 음식들이 다 깔끔하면서 맛있었어요 노을질때나 야경볼수있을때 와도 아주 좋을듯요	0	0	0	1	0
인테리어가 너무 이뻐요^^!! 벌써부터 트리도있고 바깥쪽 뷰가 너무 아름다워서  한창멍때리고 갔습니다:)	0	0	0	0	0
직원도 친절하고 음식맛도 좋아요 그 중 최고는 뷰~~~^^	0	0	0	0	0
음식  맛 보다는 뷰 맛집. 고층빌딩의 뷰를즐기고 예쁜  인테리어 배경으로 사진 찍거나,  미리  디너 예약히고  분위기있는 식사시간 보내기 좋은곳.  창가자리위해서는  예약하는 것이  맘편함.  이번에는  토요일 오전에 가서 사람들이 많았지만 두시간 제한시간 , 입구에서  전화번호 입력하면 카톡으로  대기 순서 및  대기순서가 가까워 오면  다시 알림 기능으로 지치지 않고 편하게 기다렸음.  	0	0	0	1	0
뷰맛집 음식맛집이에요 ㅠㅠㅠ진짜 너무 좋은곳 예약은 빡세지만 전체적으로 만족입니다! 	0	0	0	0	0
창가석으로 미리 예약해놓고 오픈하자마자 갔는데 예약하길 질했다고 느껴지만큼 줄이 이미 길게 있었어요..! 밥 먹으면서 주변 경관 보면서 얘기하기도 좋고 음식도 너무 맛있었습니다	0	0	0	0	0
굿굿 청첩장 모임 했는데 친구들이 넘 좋아함	0	0	0	0	0
예약을 하고 갔는데 어떠한 기준으로 예약 자리를 주는지 모르겠네요. 같은 예약금을 내고 이용할텐데 누군 4인자리를 주고 누군 2인 자리를 주는데, 주문한 음식을 놓을 자리도 없어서 접시를 들고 먹어야 하나 싶었네요. 다같이 좁은 2인테이블을 주던 다같이 4인 테이블을 주던 하면 좋겠네요.  맛 또한.. 짜고 고기는 질기고 익지도 않은 상태로 나왔네요. 주변은 너무 시끄럽고 정신 없는 식당이였어요. 	0	0	0	0	0
 항상 서울가면 점심은 여기서 간단하게 먹는거같아요 :) 뷰도 좋고 재료도 신선하고 밥먹으면서 수다떨기 너무 좋더라구요 음식이 조오금 비싼느낌은 있지만 이 뷰에 이 정도면 괜찮다고 생각해요 항상 가면 저 메뉴 3개 샐러드 리조또 파스타 먹는데 진짜 맛있습니다 …	0	0	0	1	0
네이버 예약으로 창가석에 앉았는데 뷰도 좋고, 맛도 좋아서 즐거운 시간 보낼 수 있었어요! 다음에는 부모님과 가도 좋을 것 같네요~	0	1	0	0	0
뷰가 넘 이뻐요! 리조또가 더 맛났습니다 음식이 맛에 비해 비싸긴하지만 뷰때문에 재방문의사있습니다! 	0	0	0	1	0
오픈할 때 가 보고 두 번째인데 역시나 맛도 별로 가격은 비싸고 직원들은 왜 이렇게 어리버리 한가요 장소가 너무 아까운	0	0	0	0	0
음 많이 별루에요~ 서빙하는 직원들은 너무 성의 없구요ㅠㅠ 창가석이라고 해놓고 메인 창가석 다 차서 없으니 결혼식 뷔폐 같은곳을 오픈해 놓고 셋팅을 해놨어요;;;; 창가긴 허나 너무너무 안이쁘고 창문은 더럽고 틀이랑 너무 안이뻐서 사진찍기 안좋은곳;;;;반면 음식은 다 맛있었어요! 잉글리쉬 블랙퍼스트빼곤 ㅡ 파스타랑 안심스테이크는 굿 입니다 그리고 화장실이 너무너무 깨끗했어요~ 하지만 두번은 안갑니다! 	0	1	0	0	0
가격은 좀 비싼편. 하지만 50층에서 바라본 여의도의 뷰는 충분히 그 값을 한다. 음식은 그래도 맛있는편!	0	0	0	0	0
딸 생일이라 특별한 장소에서 시간을 보내면 어떨까해서 예전부터 가보고싶어서 꼭 저장해두었던 세모아 방문했어요. 정말 너무 황홀한 뷰에서 즐겁고 행복한 시간 가졌어요. 직원분들도 모두 너무 친절하셨구요. 또 특별한 날이 되면 방문하고 싶을 정도로 만족한 시간이였습니다. 좋은 서비스 감사합니다 :)	0	0	0	0	0
음식들도 찐하고 맛좋습니다. 부도 좋아서 낮이나 밤이나 상관없이 다 좋아요~	0	0	0	0	0
창가예약하고 뷰가 멋있어요 처음왔는데 친철하고 맛있엇어요 또 올께요	0	0	0	1	0
뷰맛집이네요 봉골레 맛나요~	0	0	0	1	0
야경도 반짝반짝해서 너무너무 예쁘고 음식도 맛있어요 :) 	0	0	0	0	0
해지는시간 5:45 쯤인 날 5시 예약해서 갔습니다. 밝은 낮의 하늘부터 어두컴컴한 밤의 하늘까지, 1시간 30분 정도 식사 하며 하늘 빛의 변화를 볼 수 있어 좋았습니다. '뷰'맛집이라 기대하지 않았는데 주문한 음식 3가지 다 맛있었습니다. 리조또/파스타/스테이크가 한 번에 우르르 다 제공되었고, 프라이빗한 느낌은 나지 않았고, 내부가 아주 어두운 것은 아니라 유리창에 내부 조명이 비치는 점이 아쉬웠습니다. 하지만 전망대가 아니라 여기는 뷰+맛집 이니까요!	0	0	0	0	0
오전 11:50분쯤 예약 안 하고 가서 50분 대기. 14시 이후 한산해요. 요약) 뷰만 맛집. 음식은 짜고, 서비스는 엉망. - 맛: 스파게티는 짜서 남겼고, 치킨은 비개와 튀김 옷이 많아서 다 떼서 먹 으니 먹을게 없고, 와플은 괜찮았어요. - 서비스: 일하는 분들이 일단 자리에 앉히고 나서는 아예 시선을 주지 않아요. 일부러 시선을 안 주려는게 강하게 느껴졌어요. 피클이 우리 테이블에  안 나와서 손을 아무리 들고 있어도 보고도 못 본 척 해서 직접 가서 요청했네요. 본 걸 분명히 봤는데 보고도 못 본척 자기 일 하길래 많이 황당했어요. 뷰가 좋다길래 짜다는 리뷰와 ...	0	1	0	0	0
브런치셋트 먹었어요! ㅎㅎ 특별한날 가기 좋습니다. 즐거웠어요 	0	0	0	0	1
뷰맛집이에요 음식은 맛있지만 가격이있어요	0	0	0	0	0
정말 뷰 맛집입니다. 음식도 맛있었습니다. 덕분에 가족들과 좋은 시간 보냈습니다~	0	0	0	0	0
전복오일파스타랑 트러플리조또 스테이크 먹었어요 음식도 맛있고 뷰가 정말 좋습니다 예약하고 가야 창가자리 앉을 수 있어요 기념일날 가기 너무 좋아요	0	0	0	0	0
남편이랑 아이랑 같이 갔는데 음식도 괜찮고 뷰도 좋았어요💓	0	0	0	1	0
트러플 페투치니 비쥬얼은 좋았는데 흐린날은 뷰가 아쉽…	0	0	0	1	0
여긴 진짜 뷰 맛집이에요! 최고최고👍 밤에 방문해도 넘 좋을거같아요!!!	0	0	0	1	0
흠~~뷰는 너무 너무 좋아요~ 식기도 예뻤어요~ 하지만 사진처럼 날이 조금 흐려서 예쁘지가 않았어요 날씨 좋은날 방문을 추천드려요~ 음식은 진짜 맛 없었어요ㅜㅜ 커피도 정말 맛없었구 요 사람이 많아서 웅성거리는 소음도 싫었고 엘베기다리느라 주차7분 지났는데 2천원 주차비 추가로 내는것도 좀 아깝더라구요~ 뷰보러 한번쯤은 괜찮지만 두번은 안갈꺼 같아요	0	0	0	0	0
날씨도 좋고 뷰도 좋고 여자넷이서 창가자리미리 예약하고 주차도 편하고 후기때매 맛은걱정했던 것보다 다 맛있었어요!  안심스테이크 진짜 부드럽고요. 리조또, 프렌치토스트, 토마토 파스타까지 서비스도 좋았습니다!  덕분에 예식전 식사대접 만족스럽게해서뿌듯했어요!	0	0	0	0	0
그냥 모임 장소가 여의도라 교통도 좋고 또 유명해서 예약 후 방문했는데  정말 식당이 넓고 깨끗하고 인테리어와 뷰까지 멋있다고 느껴본건 오랫만이네요  직원분들도 친절하시구 방문전 엔 음식 가격대가 있다고 생각했는데 방문 후 느낌점은 너무 만족해서 하나도 안 아깝더라구요 누린 호사 대비하면 오히려 가성비 맛집입니다  ㅎ 또 방문할려구요	0	0	0	1	0
전망도넘좋구,,음식도넘맛잇엇어요~ 데이트하기딱조은~곳..강추입니다!!	0	0	0	0	0
야경이 이렇게 예쁘고 아름다운지 몰랐어요. 바보처럼 예약도 안하고 왔는데 창가석 자리로 앉게해주셔서 정말 행복했습니다. 음식도 정말 맛있었습니다:D  덕분에 좋은 시간 보내고 갑니 다^^	0	0	0	0	0
뷰맛집이어서 특별해지고 싶은날 방문하였습니다.  알바생분은 계속 실수연속 서비스는 매우 미지근. 맛은 리조또랑 샐러드 모두 맛있었어요. 인상적으로 맛있고 뷰도 쵝오이나 나머지 인적 서비스의 아쉬움이 있는 공간이었습니다	0	1	0	0	0
미리 창가자리 예약은 했지만 그중에서도 제일 뷰 좋은 자리라 먼 미국에서 온 지인과 좋은 시간 보낼수 있었어요. 친절하시고 음식도 다 맛있고 인테리어도 좋고  덕분에 좋은곳 왔다고 고맙다는 말 들으니 뿌듯했네요 	0	0	0	0	0
전망도 좋고... 엄마와의 데이트  직원들이 좀 더 교육이 필요한곳... 음식은 짜게 먹는 나인데~~~ 많이 짠듯.ㅠ.ㅠ	0	0	0	0	0
예약하고 방문해서 그나마 창가 뷰자리 테이블이 좁아서 건의했더니 직원대응이 너무 기분나빴다 보통 이렇게 많이 안시키신다?!ㅋㅋㅋㅋ이렇게 이런대응을 받을줄이야!	0	0	0	0	0
뷰맛집!음식은 평범! 하지만 특별한날 분위기 내기 좋아요 : )  생각보다 어른들도 좋아합니다. 데이트 가족모임 강추	1	0	0	0	0
음식도~  뷰도~ 맛집이에요~~^^	0	0	0	1	0
진짜 소문 듣고 갔다 왔는데 역시 별로였네요 낡을 시설, 좁은 창가석( 테일블 가로로 설치된거도 어이없고..), 테이블 위에 시드린 꽃, 얼룩이 있는 홍차잔, 웨이터도 적어서 서비스도 별로고  ....먹으면서 기분이 나빠졌네...10만원 개한테나 던지면 낫겠다는 생각이 들었어요. Btw 음식이 짜요!!! 	0	0	0	0	0
양이 적다고 했는데 둘이가서 메뉴 두개에 디저트까지 딱이네요	0	0	0	0	0
셀러드와 파스타 넘무 맛있는데 스테이크는 넘 질려요 고기 품질도 그냐유soso 뷰가 아주 좋아서 외국 친구 초대하는 자리로서 좋아요~ 전복 파스타 진짜 강추!  스테이크 젤 비싸지만 좀 실망합니다 	0	0	0	1	0
전망이 좋네여! 블랙리조또 맛있어요	0	0	0	1	0
